,years,Means 0,Means 1
1655,2009,2.7967700958251953,0.9429035186767578
1656,2009,2.814761161804199,0.6919615268707275
1657,2009,1.7616877555847168,0.9425396919250488
1658,2009,2.383598566055298,0.5265244245529175
1659,2009,2.885838031768799,0.7786175012588501
1660,2009,1.8949832916259766,0.8291779160499573
1661,2009,1.6642756462097168,0.4830235242843628
1662,2009,2.7495059967041016,0.606675386428833
1663,2009,2.885838031768799,0.7786175012588501
1664,2009,2.885838031768799,0.7786175012588501
1665,2009,2.885838031768799,0.7786175012588501
1666,2009,1.4821045398712158,0.5905898213386536
1667,2009,1.8949832916259766,0.8291779160499573
1668,2009,1.5863006114959717,0.6226435303688049
1669,2009,2.8514790534973145,0.6714742183685303
1670,2009,1.8949832916259766,0.8291779160499573
1671,2009,1.428565502166748,0.5741137266159058
1672,2009,1.8949832916259766,0.8291779160499573
1673,2009,2.612039089202881,0.6067640781402588
1674,2009,2.7495059967041016,0.606675386428833
1675,2009,2.885838031768799,0.7786175012588501
1676,2009,1.4625835418701172,0.18675708770751953
1677,2009,1.5898189544677734,0.47819453477859497
1678,2009,1.8949832916259766,0.8291779160499573
1679,2009,1.5898189544677734,0.47819453477859497
1680,2009,1.8949832916259766,0.8291779160499573
1681,2009,1.9247722625732422,0.728930652141571
1682,2009,2.798896312713623,0.6741774082183838
1683,2009,1.8949832916259766,0.8291779160499573
1684,2009,2.538130760192871,0.7606092691421509
1685,2009,1.8131120204925537,0.7481733560562134
1686,2009,1.983433485031128,0.8902550935745239
1687,2009,1.7135252952575684,0.6656448841094971
1688,2009,1.8949832916259766,0.8291779160499573
1689,2009,2.8514790534973145,0.6714742183685303
1690,2009,1.7907943725585938,0.6277456879615784
1691,2009,1.7907943725585938,0.6277456879615784
1692,2009,1.7914772033691406,0.8422933220863342
1693,2009,2.822812080383301,0.672743558883667
1694,2009,1.7914772033691406,0.8422933220863342
1695,2009,2.822812080383301,0.672743558883667
1696,2009,1.8383450508117676,0.6167441010475159
1697,2009,1.6642756462097168,0.4830235242843628
1698,2009,1.8383450508117676,0.6167441010475159
1699,2009,1.7907943725585938,0.6277456879615784
1700,2009,1.7907943725585938,0.6277456879615784
1701,2009,1.676809310913086,0.570175051689148
1702,2009,1.5907578468322754,0.3701959252357483
1703,2009,1.6985533237457275,0.5696471929550171
1704,2009,2.2613887786865234,0.60340815782547
1705,2009,1.8511629104614258,0.7654544115066528
1706,2009,1.7907943725585938,0.6277456879615784
1707,2009,2.885838031768799,0.7786175012588501
1708,2009,1.7897257804870605,0.7873450517654419
1709,2009,1.7907943725585938,0.6277456879615784
1710,2009,1.9247722625732422,0.728930652141571
1711,2009,1.6642756462097168,0.4830235242843628
1712,2009,2.8514790534973145,0.6714742183685303
1713,2009,2.1977148056030273,1.0038704872131348
1714,2009,2.885838031768799,0.7786175012588501
1715,2009,2.810495376586914,0.6995842456817627
1716,2009,2.3769586086273193,0.45396000146865845
1717,2009,1.8949832916259766,0.8291779160499573
1718,2009,2.885838031768799,0.7786175012588501
1719,2009,1.7897257804870605,0.7873450517654419
1720,2009,2.885838031768799,0.7786175012588501
1721,2009,2.885838031768799,0.7786175012588501
1722,2009,1.9247722625732422,0.728930652141571
1723,2012,1.3803322315216064,2.0874149799346924
1724,2012,1.4327731132507324,2.1618411540985107
1725,2012,1.2688255310058594,2.327425956726074
1726,2012,1.3803322315216064,2.0874149799346924
1727,2012,1.3803322315216064,2.0874149799346924
1728,2012,1.3803322315216064,2.0874149799346924
1729,2012,1.2688255310058594,2.327425956726074
1730,2012,1.2688255310058594,2.327425956726074
1731,2012,0.9818506836891174,1.6830155849456787
1732,2012,1.3803322315216064,2.0874149799346924
1733,2012,1.2595553398132324,2.0492279529571533
1734,2012,1.3803322315216064,2.0874149799346924
1735,2012,1.2688255310058594,2.327425956726074
1736,2012,1.2688255310058594,2.327425956726074
1737,2012,1.3803322315216064,2.0874149799346924
1738,2012,1.3803322315216064,2.0874149799346924
1739,2012,1.822429895401001,0.4103126525878906
1740,2012,1.2688255310058594,2.327425956726074
1741,2012,1.3803322315216064,2.0874149799346924
1742,2012,1.2688255310058594,2.327425956726074
1743,2012,1.1633493900299072,2.2691893577575684
1744,2012,1.853022575378418,0.49522197246551514
1745,2012,1.3803322315216064,2.0874149799346924
1746,2012,1.3803322315216064,2.0874149799346924
1747,2012,1.2688255310058594,2.327425956726074
1748,2012,1.2688255310058594,2.327425956726074
1749,2012,1.2688255310058594,2.327425956726074
1750,2012,1.2688255310058594,2.327425956726074
1751,2012,1.853022575378418,0.49522197246551514
1752,2012,1.2688255310058594,2.327425956726074
1753,2012,1.2688255310058594,2.327425956726074
1754,2012,1.3803322315216064,2.0874149799346924
1755,2012,1.853022575378418,0.49522197246551514
1756,2012,1.853022575378418,0.49522197246551514
1757,2012,1.3803322315216064,2.0874149799346924
1758,2012,1.5327248573303223,1.9100456237792969
1759,2012,1.3803322315216064,2.0874149799346924
1760,2012,1.3803322315216064,2.0874149799346924
1761,2012,1.2688255310058594,2.327425956726074
1762,2012,1.2688255310058594,2.327425956726074
1763,2012,1.1355178356170654,2.2329225540161133
1764,2012,1.2688255310058594,2.327425956726074
1765,2012,1.3803322315216064,2.0874149799346924
1766,2012,1.3803322315216064,2.0874149799346924
1767,2012,1.3803322315216064,2.0874149799346924
1768,2012,1.3803322315216064,2.0874149799346924
1769,2012,1.2688255310058594,2.327425956726074
1770,2012,1.2688255310058594,2.327425956726074
1771,2012,1.1355178356170654,2.2329225540161133
1772,2012,1.853022575378418,0.49522197246551514
1773,2012,1.6758675575256348,0.4422975182533264
1774,2012,1.2688255310058594,2.327425956726074
1775,2012,1.2595553398132324,2.0492279529571533
1776,2012,1.2688255310058594,2.327425956726074
1777,2012,1.3803322315216064,2.0874149799346924
1778,2012,1.2688255310058594,2.327425956726074
1779,2012,1.2688255310058594,2.327425956726074
1780,2012,1.1251301765441895,2.2184629440307617
1781,2012,1.2688255310058594,2.327425956726074
1782,2012,1.853022575378418,0.49522197246551514
1783,2012,1.1366281509399414,1.8659183979034424
1784,2012,1.3803322315216064,2.0874149799346924
1785,2012,1.7010867595672607,0.45736271142959595
1786,2012,1.2688255310058594,2.327425956726074
1787,2013,1.2688255310058594,2.327425956726074
1788,2013,1.2688255310058594,2.327425956726074
1789,2013,1.1262521743774414,2.108161211013794
1790,2013,1.2688255310058594,2.327425956726074
1791,2013,1.7077438831329346,0.5418475866317749
1792,2013,1.853022575378418,0.49522197246551514
1793,2013,1.271188735961914,2.0446584224700928
1794,2013,1.7077438831329346,0.5418475866317749
1795,2013,1.2396502494812012,1.986393928527832
1796,2013,1.3803322315216064,2.0874149799346924
1797,2013,1.3803322315216064,2.0874149799346924
1798,2013,1.2595553398132324,2.0492279529571533
1799,2013,1.2595553398132324,2.0492279529571533
1800,2013,1.2688255310058594,2.327425956726074
1801,2013,1.853022575378418,0.49522197246551514
1802,2013,0.9818506836891174,1.6830155849456787
1803,2013,1.2688255310058594,2.327425956726074
1804,2013,1.2688255310058594,2.327425956726074
1805,2013,1.853022575378418,0.49522197246551514
1806,2013,1.0370588302612305,2.101346015930176
1807,2013,1.853022575378418,0.49522197246551514
1808,2013,1.6341111660003662,0.4101386070251465
1809,2009,2.7857980728149414,0.7330138087272644
1810,2011,1.7828013896942139,0.5621730089187622
1811,2013,1.2688255310058594,2.327425956726074
1812,2015,1.0318708419799805,1.787168025970459
1813,2017,-0.7154496312141418,3.7894885540008545
1814,2013,1.2890219688415527,1.688547134399414
1815,2017,-0.19799086451530457,2.7629096508026123
1816,2007,2.7439656257629395,0.19086027145385742
1817,2008,2.885838031768799,0.7786175012588501
1818,2011,1.1693611145019531,0.46450191736221313
1819,2015,1.1366281509399414,1.8659183979034424
1820,2016,-0.06211918592453003,3.176578998565674
1821,2007,2.6692728996276855,0.3280821442604065
1822,2008,2.885838031768799,0.7786175012588501
1823,2014,0.9959002137184143,1.6771337985992432
1824,2015,0.12653982639312744,3.2545723915100098
1825,2016,-0.17382535338401794,2.8143835067749023
1826,2006,2.3887457847595215,0.06448505818843842
1827,2008,2.1446826457977295,0.4306468963623047
1828,2009,2.643725872039795,0.6203303933143616
1829,2010,1.9493544101715088,0.598883867263794
1830,2012,1.8003125190734863,0.5005706548690796
1831,2015,0.12653982639312744,3.2545723915100098
1832,2009,2.8249616622924805,0.757240891456604
1833,2011,1.903104305267334,0.6209946274757385
1834,2015,0.12653982639312744,3.2545723915100098
1835,2011,2.0795514583587646,0.513663649559021
1836,2013,0.6886798739433289,1.5986977815628052
1837,2016,-0.2433285415172577,2.7640881538391113
1838,2012,1.9493544101715088,0.598883867263794
1839,2014,0.2734367847442627,3.170154571533203
1840,2015,0.4132855534553528,1.7559080123901367
1841,2016,-0.6280050873756409,3.941370725631714
1842,2010,1.9493544101715088,0.598883867263794
1843,2012,1.755127191543579,1.205958366394043
1844,2014,-0.11962470412254333,3.080756187438965
1845,2015,0.12653982639312744,3.2545723915100098
1846,2014,0.2734367847442627,3.170154571533203
1847,2012,1.755127191543579,1.205958366394043
1848,2013,0.7901517748832703,1.4998258352279663
1849,2014,0.2734367847442627,3.170154571533203
1850,2015,0.12653982639312744,3.2545723915100098
1851,2016,0.5385292172431946,1.3853956460952759
1852,2008,2.599966526031494,0.6583964824676514
1853,2016,0.005761444568634033,3.216381072998047
1854,2015,-0.12350091338157654,2.9473304748535156
1855,2007,2.2780094146728516,0.11965780705213547
1856,2007,2.204232692718506,0.33370691537857056
1857,2008,2.0283896923065186,0.5175577402114868
1858,2011,1.8056585788726807,0.4899195432662964
1859,2012,1.069192886352539,1.8101279735565186
1860,2014,0.12653982639312744,3.2545723915100098
1861,2014,0.12653982639312744,3.2545723915100098
1862,2015,0.12653982639312744,3.2545723915100098
1863,2016,0.30135250091552734,1.1420888900756836
1864,2012,0.8986527323722839,1.0728567838668823
1865,2014,0.12653982639312744,3.2545723915100098
1866,2015,-0.04001349210739136,3.2178614139556885
1867,2011,1.9493544101715088,0.598883867263794
1868,2012,1.1908931732177734,2.002488136291504
1869,2014,0.12653982639312744,3.2545723915100098
1870,2012,0.7411051392555237,1.8847131729125977
1871,2012,1.2688255310058594,2.327425956726074
1872,2016,0.5924570560455322,1.307348608970642
1873,2014,0.12653982639312744,3.2545723915100098
1874,2015,-0.3948522210121155,3.5473310947418213
1875,2016,-0.20580622553825378,2.958904504776001
1876,2012,1.903104305267334,0.6209946274757385
1877,2014,0.12653982639312744,3.2545723915100098
1878,2012,1.1399762630462646,2.318394660949707
1879,2014,0.12653982639312744,3.2545723915100098
1880,2015,-0.010410964488983154,3.106433391571045
1881,2015,-0.010410964488983154,3.106433391571045
1882,2007,3.0885958671569824,0.49673783779144287
1883,2016,0.2742650508880615,1.6912870407104492
1884,2016,0.2742650508880615,1.6912870407104492
1885,2015,0.005761444568634033,3.216381072998047
1886,2015,0.005761444568634033,3.216381072998047
1887,2016,0.28066158294677734,1.1326494216918945
1888,2014,0.5963690280914307,1.404847264289856
1889,2015,-0.3167843520641327,2.883042097091675
1890,2015,-0.2890046536922455,2.9101035594940186
1891,2014,0.12653982639312744,3.2545723915100098
1892,2016,0.5924570560455322,1.307348608970642
1893,2012,1.2890219688415527,1.688547134399414
1894,2014,-0.0948844850063324,3.0248849391937256
1895,2015,-0.2080521285533905,2.9257760047912598
1896,2016,0.38264232873916626,1.1905139684677124
1897,2011,1.801903247833252,0.21802997589111328
1898,2014,0.12653982639312744,3.2545723915100098
1899,2015,0.12653982639312744,3.2545723915100098
1900,2016,0.38264232873916626,1.1905139684677124
1901,2015,-0.7513607144355774,3.825146198272705
1902,2014,0.508923351764679,1.2529608011245728
1903,2012,1.7929556369781494,1.3797687292099
1904,2012,1.2688255310058594,2.327425956726074
1905,2016,0.38264232873916626,1.1905139684677124
1906,2012,1.2890219688415527,1.688547134399414
1907,2013,1.3803322315216064,2.0874149799346924
1908,2016,0.38264232873916626,1.1905139684677124
1909,2016,0.42509299516677856,1.1843862533569336
1910,2014,0.12653982639312744,3.2545723915100098
1911,2014,0.12653982639312744,3.2545723915100098
1912,2016,0.5924570560455322,1.307348608970642
1913,2015,0.44219714403152466,1.2229751348495483
1914,2016,0.3222634494304657,1.0908907651901245
1915,2014,0.38263392448425293,1.0955969095230103
1916,2012,1.9493544101715088,0.598883867263794
1917,2014,-0.0948844850063324,3.0248849391937256
1918,2015,-0.17382535338401794,2.8143835067749023
1919,2016,0.44219714403152466,1.2229751348495483
1920,2014,0.12653982639312744,3.2545723915100098
1921,2015,0.005761444568634033,3.216381072998047
1922,2015,0.024566054344177246,3.1897716522216797
1923,2016,-0.7154496312141418,3.7894885540008545
1924,2016,-0.11673793196678162,2.8355553150177
1925,2014,-0.15600451827049255,3.040494203567505
1926,2014,0.5963690280914307,1.404847264289856
1927,2014,0.5963690280914307,1.404847264289856
1928,2014,0.5963690280914307,1.404847264289856
1929,2014,0.5963690280914307,1.404847264289856
1930,2014,0.5963690280914307,1.404847264289856
1931,2014,0.12653982639312744,3.2545723915100098
1932,2014,0.5963690280914307,1.404847264289856
1933,2014,0.12653982639312744,3.2545723915100098
1934,2014,0.12653982639312744,3.2545723915100098
1935,2014,0.5963690280914307,1.404847264289856
1936,2016,-0.8392022252082825,3.74273419380188
1937,2014,-0.017818152904510498,3.118501663208008
1938,2014,0.12653982639312744,3.2545723915100098
1939,2014,0.07530725002288818,2.9350931644439697
1940,2014,0.12653982639312744,3.2545723915100098
1941,2014,0.12653982639312744,3.2545723915100098
1942,2014,0.12653982639312744,3.2545723915100098
1943,2014,0.12653982639312744,3.2545723915100098
1944,2014,0.12653982639312744,3.2545723915100098
1945,2014,0.024566054344177246,3.1897716522216797
1946,2014,-0.07893717288970947,3.122133255004883
1947,2014,0.12653982639312744,3.2545723915100098
1948,2014,0.4132855534553528,1.7559080123901367
1949,2014,-0.1068168580532074,3.1324992179870605
1950,2014,0.12653982639312744,3.2545723915100098
1951,2014,0.12653982639312744,3.2545723915100098
1952,2014,0.017396271228790283,3.211811065673828
1953,2014,-0.07893717288970947,3.122133255004883
1954,2016,-1.0625355243682861,3.768918991088867
1955,2014,0.5963690280914307,1.404847264289856
1956,2014,0.12653982639312744,3.2545723915100098
1957,2014,0.047025084495544434,3.2193403244018555
1958,2012,1.9493544101715088,0.598883867263794
1959,2016,-0.11673793196678162,2.8355553150177
1960,2016,-0.11673793196678162,2.8355553150177
1961,2015,-0.10959300398826599,3.053391695022583
1962,2015,0.8770939707756042,1.604265809059143
1963,2016,-0.11673793196678162,2.8355553150177
1964,2015,0.595872163772583,1.602552056312561
1965,2015,0.12653982639312744,3.2545723915100098
1966,2014,0.12653982639312744,3.2545723915100098
1967,2015,0.8770939707756042,1.604265809059143
1968,2016,0.1983986496925354,0.9918746948242188
1969,2016,-0.7154496312141418,3.7894885540008545
1970,2015,-0.026237189769744873,2.9464962482452393
1971,2016,0.4367859959602356,1.4747719764709473
1972,2016,0.3759477138519287,1.3154423236846924
1973,2016,0.4436066746711731,1.3021786212921143
1974,2016,0.4436066746711731,1.3021786212921143
1975,2007,2.8857617378234863,0.17041778564453125
1976,2007,3.054236888885498,0.389595091342926
1977,2007,2.701277256011963,0.3409190773963928
1978,2007,3.054236888885498,0.389595091342926
1979,2007,3.015388011932373,0.4252510070800781
1980,2007,3.0885958671569824,0.49673783779144287
1981,2007,3.0885958671569824,0.49673783779144287
1982,2007,3.0885958671569824,0.49673783779144287
1983,2007,3.0885958671569824,0.49673783779144287
1984,2007,3.0885958671569824,0.49673783779144287
1985,2007,3.015388011932373,0.4252510070800781
1986,2007,3.0885958671569824,0.49673783779144287
1987,2007,2.6797218322753906,0.44912344217300415
1988,2009,2.210862636566162,0.4536803364753723
1989,2013,1.2688255310058594,2.327425956726074
1990,2011,1.74460768699646,0.4806169271469116
1991,2012,1.7929556369781494,1.3797687292099
1992,2014,-0.20788154006004333,2.876473903656006
1993,2011,1.854874849319458,0.5540570020675659
1994,2014,0.06484448909759521,2.8820254802703857
1995,2010,1.3689813613891602,1.012838363647461
1996,2014,0.06484448909759521,2.8820254802703857
1997,2016,0.40038466453552246,1.13417649269104
1998,2010,0.8638092875480652,0.5268844366073608
1999,2011,1.7742445468902588,0.6072242259979248
2000,2013,1.163494348526001,2.214962959289551
2001,2016,0.5924570560455322,1.307348608970642
2002,2016,-0.15939292311668396,2.8040835857391357
2003,2011,1.576310634613037,0.4474254250526428
2004,2016,-0.9521668553352356,3.891396999359131
2005,2013,-0.08755075931549072,3.0593984127044678
2006,2015,-0.1427818238735199,3.064781665802002
2007,2013,0.15223941206932068,3.09366512298584
2008,2015,0.12653982639312744,3.2545723915100098
2009,2016,0.40038466453552246,1.13417649269104
2010,2012,1.3127169609069824,2.013852119445801
2011,2016,-0.0037505030632019043,3.0635576248168945
2012,2016,-0.0037505030632019043,3.0635576248168945
2013,2016,-0.7715852856636047,3.816298246383667
2014,2016,0.40038466453552246,1.13417649269104
2015,2014,1.1366281509399414,1.8659183979034424
2016,2014,1.1366281509399414,1.8659183979034424
2017,2016,-0.8392022252082825,3.74273419380188
2018,2016,0.5626671314239502,1.4075943231582642
2019,2014,0.005761444568634033,3.216381072998047
2020,2014,0.005761444568634033,3.216381072998047
2021,2016,0.5924570560455322,1.307348608970642
2022,2016,0.40038466453552246,1.13417649269104
2023,2016,-0.932845413684845,3.6556851863861084
2024,2016,-0.932845413684845,3.6556851863861084
2025,2016,0.40038466453552246,1.13417649269104
2026,2016,0.40038466453552246,1.13417649269104
2027,2016,-0.8392022252082825,3.74273419380188
2028,2016,-0.8392022252082825,3.74273419380188
2029,2016,-0.49215513467788696,2.350369453430176
2030,2016,-0.2584671676158905,2.9265055656433105
2031,2016,-0.7501733899116516,3.233889579772949
2032,2016,-1.070310354232788,2.853762626647949
2033,2016,-0.7327530980110168,3.5080888271331787
2034,2015,0.04148519039154053,2.8656561374664307
2035,2015,0.047025084495544434,3.2193403244018555
2036,2015,-0.002826392650604248,2.8079020977020264
2037,2015,0.12653982639312744,3.2545723915100098
2038,2012,1.1366281509399414,1.8659183979034424
2039,2012,1.1366281509399414,1.8659183979034424
2040,2012,1.2688255310058594,2.327425956726074
2041,2012,1.853022575378418,0.49522197246551514
2042,2012,1.2688255310058594,2.327425956726074
2043,2012,1.2688255310058594,2.327425956726074
2044,2012,0.9434791207313538,1.6173522472381592
2045,2012,1.1366281509399414,1.8659183979034424
2046,2012,1.1366281509399414,1.8659183979034424
2047,2012,1.1366281509399414,1.8659183979034424
2048,2012,1.1366281509399414,1.8659183979034424
2049,2012,1.1366281509399414,1.8659183979034424
2050,2012,1.2688255310058594,2.327425956726074
2051,2012,0.9434791207313538,1.6173522472381592
2052,2012,1.1366281509399414,1.8659183979034424
2053,2012,1.1366281509399414,1.8659183979034424
2054,2012,0.5902659893035889,1.6228704452514648
2055,2012,1.2688255310058594,2.327425956726074
2056,2012,0.801986038684845,1.8704109191894531
2057,2012,0.801986038684845,1.8704109191894531
2058,2012,1.853022575378418,0.49522197246551514
2059,2012,1.1366281509399414,1.8659183979034424
2060,2012,1.2688255310058594,2.327425956726074
2061,2012,1.5547103881835938,0.3731723427772522
2062,2012,1.090522050857544,1.8057913780212402
2063,2012,0.9434791207313538,1.6173522472381592
2064,2012,1.0548934936523438,1.7975983619689941
2065,2012,1.2688255310058594,2.327425956726074
2066,2012,0.9434791207313538,1.6173522472381592
2067,2012,1.2688255310058594,2.327425956726074
2068,2012,1.345973253250122,1.9802751541137695
2069,2012,1.1950674057006836,2.2866454124450684
2070,2012,1.1817817687988281,1.6228158473968506
2071,2013,1.0548934936523438,1.7975983619689941
2072,2013,1.1366281509399414,1.8659183979034424
2073,2013,1.2688255310058594,2.327425956726074
2074,2013,1.1366281509399414,1.8659183979034424
2075,2013,1.1366281509399414,1.8659183979034424
2076,2013,0.9818506836891174,1.6830155849456787
2077,2013,0.9818506836891174,1.6830155849456787
2078,2013,0.9818506836891174,1.6830155849456787
2079,2013,0.9818506836891174,1.6830155849456787
2080,2013,0.9818506836891174,1.6830155849456787
2081,2013,1.7152047157287598,0.40851736068725586
2082,2013,0.7696704268455505,1.4223819971084595
2083,2013,0.9818506836891174,1.6830155849456787
2084,2013,0.9818506836891174,1.6830155849456787
2085,2013,0.9818506836891174,1.6830155849456787
2086,2013,1.5978922843933105,0.3736878037452698
2087,2013,1.0548934936523438,1.7975983619689941
2088,2013,1.345973253250122,1.9802751541137695
2089,2013,1.1366281509399414,1.8659183979034424
2090,2013,1.2688255310058594,2.327425956726074
2091,2014,0.09217989444732666,3.147428035736084
2092,2011,1.87791109085083,0.647393524646759
2093,2013,1.3803322315216064,2.0874149799346924
2094,2015,0.12653982639312744,3.2545723915100098
2095,2016,-0.6280050873756409,3.941370725631714
2096,2011,1.8537843227386475,0.542167067527771
2097,2012,1.7929556369781494,1.3797687292099
2098,2015,-0.07883608341217041,3.0550644397735596
2099,2017,-0.23842474818229675,2.7512881755828857
2100,2011,1.8784184455871582,0.6051380634307861
2101,2015,0.5626671314239502,1.4075943231582642
2102,2010,1.4568843841552734,0.780044674873352
2103,2012,1.7929556369781494,1.3797687292099
2104,2015,0.12653982639312744,3.2545723915100098
2105,2011,1.714977741241455,0.6628954410552979
2106,2015,0.013291656970977783,3.149632453918457
2107,2010,1.8480472564697266,0.5256279706954956
2108,2013,1.053116798400879,1.8303697109222412
2109,2014,-0.048237502574920654,3.0879945755004883
2110,2015,0.2447195053100586,2.9594461917877197
2111,2012,1.5388760566711426,1.4005149602890015
2112,2013,1.1657912731170654,1.9474327564239502
2113,2014,0.12653982639312744,3.2545723915100098
2114,2013,0.7729923129081726,1.5268515348434448
2115,2011,1.4568843841552734,0.780044674873352
2116,2015,0.12653982639312744,3.2545723915100098
2117,2010,1.4568843841552734,0.780044674873352
2118,2011,1.23850679397583,0.6629030704498291
2119,2012,1.3803322315216064,2.0874149799346924
2120,2013,0.6830540895462036,1.4484986066818237
2121,2015,-0.07883608341217041,3.0550644397735596
2122,2016,0.024566054344177246,3.1897716522216797
2123,2007,3.0885958671569824,0.49673783779144287
2124,2011,1.3222486972808838,1.7790517807006836
2125,2012,1.3803322315216064,2.0874149799346924
2126,2015,0.12653982639312744,3.2545723915100098
2127,2016,0.024566054344177246,3.1897716522216797
2128,2016,0.024566054344177246,3.1897716522216797
2129,2007,1.777616024017334,0.008846566081047058
2130,2011,1.4682238101959229,0.3470225930213928
2131,2015,0.12653982639312744,3.2545723915100098
2132,2012,1.3803322315216064,2.0874149799346924
2133,2016,-0.3485661447048187,2.5773086547851562
2134,2016,-0.3485661447048187,2.5773086547851562
2135,2016,0.44219714403152466,1.2229751348495483
2136,2013,0.6769934892654419,1.495561957359314
2137,2015,0.12653982639312744,3.2545723915100098
2138,2015,0.12653982639312744,3.2545723915100098
2139,2014,0.5130241513252258,1.5517183542251587
2140,2015,0.12653982639312744,3.2545723915100098
2141,2014,0.12653982639312744,3.2545723915100098
2142,2015,0.05047166347503662,3.1744747161865234
2143,2012,1.7871651649475098,0.41741418838500977
2144,2012,1.4485344886779785,0.3644447922706604
2145,2014,0.12653982639312744,3.2545723915100098
2146,2012,1.2890219688415527,1.688547134399414
2147,2014,0.12653982639312744,3.2545723915100098
2148,2014,0.12653982639312744,3.2545723915100098
2149,2014,0.12653982639312744,3.2545723915100098
2150,2016,-0.49215513467788696,2.350369453430176
2151,2015,0.12653982639312744,3.2545723915100098
2152,2016,-1.4370496273040771,4.404774188995361
2153,2016,-1.4370496273040771,4.404774188995361
2154,2016,-0.6280050873756409,3.941370725631714
2155,2014,0.508923351764679,1.2529608011245728
2156,2016,-0.7791145443916321,3.8086555004119873
2157,2016,-1.0498926639556885,3.850222110748291
2158,2016,-1.0498926639556885,3.850222110748291
2159,2016,-0.8705800175666809,3.435450553894043
2160,2015,-0.10959300398826599,3.053391695022583
2161,2016,-1.0498926639556885,3.850222110748291
2162,2014,0.12653982639312744,3.2545723915100098
2163,2015,0.12653982639312744,3.2545723915100098
2164,2016,-0.11673793196678162,2.8355553150177
2165,2014,0.508923351764679,1.2529608011245728
2166,2015,0.161045640707016,3.2632102966308594
2167,2016,-0.72102290391922,3.4476075172424316
2168,2014,0.12653982639312744,3.2545723915100098
2169,2016,-1.0498926639556885,3.850222110748291
2170,2014,0.12653982639312744,3.2545723915100098
2171,2014,0.12653982639312744,3.2545723915100098
2172,2015,-0.22865435481071472,2.9479753971099854
2173,2016,-0.9050620198249817,3.6649234294891357
2174,2016,-0.9050620198249817,3.6649234294891357
2175,2014,-0.017040908336639404,3.129495143890381
2176,2016,-0.8153231739997864,3.168487787246704
2177,2016,-1.0625355243682861,3.768918991088867
2178,2014,-0.05566757917404175,3.0090842247009277
2179,2015,-0.6280050873756409,3.941370725631714
2180,2014,0.15223941206932068,3.09366512298584
2181,2014,0.032897353172302246,3.1675233840942383
2182,2015,-0.6280050873756409,3.941370725631714
2183,2015,0.5924570560455322,1.307348608970642
2184,2014,0.12653982639312744,3.2545723915100098
2185,2015,-0.6280050873756409,3.941370725631714
2186,2014,0.12653982639312744,3.2545723915100098
2187,2015,0.12653982639312744,3.2545723915100098
2188,2015,-0.04065006971359253,3.2034835815429688
2189,2015,0.12653982639312744,3.2545723915100098
2190,2015,-0.6280050873756409,3.941370725631714
2191,2015,-0.6280050873756409,3.941370725631714
2192,2015,-0.6280050873756409,3.941370725631714
2193,2015,0.12653982639312744,3.2545723915100098
2194,2009,2.375196695327759,0.7761112451553345
2195,2012,1.0586328506469727,2.0345990657806396
2196,2013,1.1258940696716309,2.1929380893707275
2197,2010,1.3888828754425049,0.7478271722793579
2198,2012,1.2970576286315918,2.040738821029663
2199,2013,1.3803322315216064,2.0874149799346924
2200,2010,1.6734161376953125,0.5353387594223022
2201,2011,1.2160966396331787,0.49940598011016846
2202,2012,0.8609740138053894,1.8673975467681885
2203,2011,1.7864203453063965,0.6143866181373596
2204,2014,0.090828537940979,3.156899929046631
2205,2014,0.4639456868171692,1.4392306804656982
2206,2014,0.12653982639312744,3.2545723915100098
2207,2014,0.12653982639312744,3.2545723915100098
2208,2014,0.12653982639312744,3.2545723915100098
2209,2014,0.12653982639312744,3.2545723915100098
2210,2014,0.12653982639312744,3.2545723915100098
2211,2015,0.08098304271697998,3.1082706451416016
2212,2010,1.173114538192749,0.6450026631355286
2213,2010,1.1151542663574219,0.5948479771614075
2214,2010,1.9986083507537842,0.5986359119415283
2215,2007,2.398017168045044,-0.0630473867058754
2216,2009,2.722905158996582,0.7941194772720337
2217,2013,1.7952866554260254,0.5370982885360718
2218,2015,0.508923351764679,1.2529608011245728
2219,2016,-0.020593345165252686,3.145773410797119
2220,2017,-0.6280050873756409,3.941370725631714
2221,2012,1.8480472564697266,0.5256279706954956
2222,2015,0.508923351764679,1.2529608011245728
2223,2017,-1.2510743141174316,4.2799763679504395
2224,2015,0.508923351764679,1.2529608011245728
2225,2007,1.932541847229004,0.3404703736305237
2226,2015,0.4167702794075012,2.5976932048797607
2227,2012,1.7233214378356934,0.47791606187820435
2228,2013,0.9818506836891174,1.6830155849456787
2229,2015,0.3096434473991394,1.2083874940872192
2230,2016,-0.020593345165252686,3.145773410797119
2231,2016,-0.020593345165252686,3.145773410797119
2232,2007,2.480011463165283,0.5180650949478149
2233,2008,2.1223065853118896,0.2512741684913635
2234,2011,1.8839774131774902,0.6070291996002197
2235,2012,1.6500236988067627,1.2452778816223145
2236,2015,0.12653982639312744,3.2545723915100098
2237,2016,-0.14028796553611755,2.675454616546631
2238,2012,1.592869758605957,1.7002544403076172
2239,2013,0.9818506836891174,1.6830155849456787
2240,2016,-0.22125288844108582,3.07263445854187
2241,2011,1.1867625713348389,0.44326573610305786
2242,2012,1.9493544101715088,0.598883867263794
2243,2013,0.9662904143333435,1.63517165184021
2244,2015,0.4153321385383606,1.1785507202148438
